id_usuario,ids_restaurante_favorito
76518,7058
10321,4108
10321,698
10321,7150
18335,7694
314870,2582
314870,2740
314870,3343
314870,4088
314870,501
314870,7074
314870,7245
314870,772
314870,8742
314870,8896
10051,10184
10051,11446
10051,1246
10051,3378
10051,3997
10051,5134
10051,5535
10051,8336
75687,2885
75687,3317
75687,9388
3480,13676
3480,7233
42389,2953
220968,1709
84356,10106
84356,10154
84356,1026
84356,10372
84356,1051
84356,10518
84356,10686
84356,10914
84356,1094
84356,117
17553,9588
65858,9136
184138,651
184138,685
184138,15787
18540,48
18540,7694
280204,10064
280204,1060
280204,3211
280204,3259
280204,3896
280204,48
280204,8786
280204,9628
430556,2839
1455,2644
1455,7340
386608,10206
386608,7530
249280,1060
249280,1182
249280,13724
249280,1948
249280,198
249280,2082
249280,231
249280,262
249280,486
249280,648
213102,12846
213102,13308
213102,136
213102,1755
213102,217
213102,237
213102,2707
213102,2825
213102,2832
213102,2839
48339,3944
82190,11142
82190,11850
82190,14412
82190,3907
82190,7830
82190,8362
79682,6954
105402,8512
349892,8890
85092,2650
50356,10458
50356,531
50356,7776
422882,2115
422882,226
422882,2762
422882,3854
422882,3970
422882,4088
422882,5144
422882,6482
422882,6602
422882,6712
169984,1187
169984,3450
169984,499
169984,6755
169984,8512
669860,200
152458,1
152458,10880
152458,11878
152458,11892
152458,1917
152458,192
152458,2589
152458,381
152458,6484
234748,12376
7,177
7,2531
7,263
7,2634
7,3807
7,3970
7,4108
7,6714
7,81
7,863
34444,8786
599500,7152
454822,12582
454822,3901
454822,7530
157356,6755
15532,117
15532,1225
15532,1576
15532,198
15532,206
15532,209
15532,2116
15532,2138
15532,2166
15532,253
752749,12376
30951,3829
30951,5144
30951,6738
30951,738
30951,9306
30951,9748
30951,10430
30951,10900
30951,11490
30951,11890
13049,1126
13049,13324
13049,1756
13049,2471
13049,2969
13049,4191
13049,6833
13049,7500
13049,8404
13049,8890
156348,7240
14665,2938
34719,10172
34719,10416
34719,10468
34719,10472
34719,10508
34719,10726
34719,10776
34719,10900
34719,10942
34719,11176
79595,3869
79595,7302
353698,214
353698,13062
353698,14600
353698,5535
353698,9748
240210,9748
247882,7398
144158,10094
144158,10322
144158,10882
144158,12376
144158,2138
144158,2409
144158,2782
144158,4108
144158,499
144158,5133
29236,14310
29236,13132
29236,2850
29236,11396
29236,6551
406162,1380
406162,6551
406162,8230
226246,9212
75138,1627
75138,2644
75138,3272
75138,4079
75138,6481
184806,2267
184806,7716
184806,9602
174926,8144
174926,2471
174926,3265
174926,15658
174926,1c81c5ee-87e6-a596-ca4c-56096434f61d
154594,2911
154594,48
154594,651
74256,1756
74256,7189
74256,7190
74256,8336
74256,9802
83043,2042
83043,256
83043,6738
83043,86
31732,11274
31732,2374
310026,14632
310026,1935
310026,292
310026,7595
25743,2399
73933,12010
73933,14116
73933,2166
73933,3824
73933,6395
73933,698
279630,14646
279630,3995
279630,11140
279630,2172
279630,251
279630,8432
279630,418
279630,38
279630,154
279630,15404
74285,10436
74285,125
74285,14076
74285,292
74285,2997
74285,3180
74285,4656
74285,48
74285,567
74285,5678
123506,10750
123506,112
123506,13624
123506,480
123506,6443
123506,674
123506,7776
123506,8326
577350,1059
577350,10920
577350,1127
577350,13468
577350,1961
577350,2053
577350,4105
23491,12096
68632,2775
68632,3450
68632,421
68632,6551
68632,9586
95520,7906
305180,231
305180,3450
305180,7889
305180,8432
109958,15204
109958,13120
109958,35bc6627-553f-4dc6-9e90-76b7761d5a21
109958,10108
55f4bcb08b40a,7146
55f4bcb08b40a,1282
55f4bcb08b40a,2471
55f4bcb08b40a,7710
55f4bcb08b40a,2605
77227,7189
69aca351-ab90-43fc-8fb0-c98b68092c66,1709
69aca351-ab90-43fc-8fb0-c98b68092c66,48
69aca351-ab90-43fc-8fb0-c98b68092c66,1723
69aca351-ab90-43fc-8fb0-c98b68092c66,1980
69aca351-ab90-43fc-8fb0-c98b68092c66,340
396748,11040
427856,15286
57295,3099
565422,13686
565422,2902
565422,7453
82538,1099
82538,11380
82538,2839
82538,7335
82538,7502
114494,12002
114494,12810
114494,490
114494,6622
114494,7747
75838,12118
75838,1912
75838,1961
75838,2138
75838,3003
75838,3824
75838,5134
75838,5639
75838,6347
75838,7098
371806,14878
371806,11954
371806,13440
371806,13570
371806,13698
371806,2138
371806,5144
371806,7595
651328,12394
651328,13612
651328,13688
651328,14116
651328,14154
651328,14440
651328,14486
651328,1758
651328,2734
651328,514
553846,15788
361938,10688
410796,270
410796,10140
410796,11140
410796,11274
410796,11350
410796,11446
410796,11624
410796,11644
410796,11664
410796,12100
216396,112
132570,10180
132570,11132
132570,11356
132570,11664
132570,1380
132570,1461
132570,1576
132570,1775
132570,2116
132570,2494
847,2919
120494,159
120494,1627
120494,1961
120494,2670
120494,2782
120494,2845
120494,2865
120494,2919
120494,3028
120494,3469
379056,10062
379056,11426
379056,12008
379056,2086
379056,2136
379056,2750
379056,6772
379056,698
379056,700
379056,7095
3787,7713
197142,793
197142,84
197142,9732
197142,10158
197142,11766
197142,125
197142,13724
197142,200
197142,2004
197142,217
318406,10414
318406,1498
318406,1685
318406,1948
318406,2210
318406,2303
318406,3905
318406,441
318406,4700
170682,522
408354,3003
408354,3116
408354,6959
408354,9588
425020,1060
83862,48
296834,10322
296834,14982
296834,15658
296834,804
296834,11960
296834,14440
296834,3243
296834,4088
61647,255
180794,10530
180794,6409
180794,7058
43703,3450
41535,104
41535,292
207802,10766
207802,410
207802,6406
207802,7095
328036,10324
328036,13706
328036,1935
328036,3119
328036,7776
328036,7848
328036,8326
393496,2239
37530,13624
33872,7340
82457,6839
388818,12636
388818,3854
41e9393d-e64b-418a-99b9-a09445e06e8c,2399
743977,6756
9571,10062
9571,1297
9571,2804
9571,9022
9571,9556
9571,9764
182990,2728
78219,1380
78219,2007
78219,2065
78219,2776
78219,2796
78219,2839
78219,2845
78219,3832
78219,3859
78219,3890
690,7240
146134,9628
21222,6828
459048,12082
35292,1821
47034,2865
47034,490
196378,1901
5952,81
5952,1445
5952,1650
5952,1917
5952,2954
213746,480
360664,1467
277006,10108
277006,10508
277006,10910
277006,11114
277006,11690
277006,11734
277006,11954
277006,1264
277006,12846
277006,12954
151402,11322
151402,8336
151402,9384
46631,3477
46631,5144
46631,5639
685844,9732
103564,1424
103564,2078
103564,3068
103564,6391
103564,8232
67178,6888
204904,15604
204904,59
49887,10830
49887,3340
49887,6426
49887,7728
59640,1410
59640,196
59640,3477
484234,122
484234,2516
236618,3258
127498,7355
127498,8036
308756,2034
308756,2865
308756,3854
308756,539
308756,7312
308756,8436
334050,8562
310592,2902
221538,1182
221538,181
221538,3610
221538,4133
221538,6388
221538,6684
221538,6746
221538,7058
286258,15484
286258,129407d8-9440-4d2d-bd5b-04d80378fa44
286258,48
286258,14184
286258,12126
160650,6556
72075,9812
356270,10722
356270,11954
356270,1344
356270,3476
77836,11412
77836,2070
325,3686
70974,12508
14515,1912
494838,48
494838,9716
83278,3343
38473,2851
341708,1650
341708,3610
341708,8562
145428,10432
145428,1598
67512,4734
22351,104
290450,10154
290450,4105
290450,48
290450,6481
125776,104
125776,2706
125776,499
125776,902
123054,2707
123054,6386
129182,1355
119530,10114
119530,1026
119530,10362
119530,10450
119530,124
119530,2082
119530,2114
119530,2451
119530,2728
119530,2770
17106,1126
17106,672
31974,3477
77080,8718
399640,12394
399640,12988
399640,13624
399640,15106
399640,2007
399640,282
399640,2832
399640,698
751729,15062
751729,12096
751729,14444
751729,12458
718422,1556
718422,238
718422,979
201816,3896
201816,59
201816,7530
348676,6746
573124,14398
573124,1756
573124,4031
573124,6895
573124,6998
625320,10118
625320,12458
625320,12740
625320,13682
625320,14328
625320,14360
625320,1445
625320,14480
625320,15188
625320,1858
281566,3348
281566,15658
281566,ac2b577c-3637-e8c4-80e5-565dff5b53a5
281566,10036
281566,10062
281566,10108
281566,10216
281566,10382
281566,10522
281566,10766
366550,13550
366550,3851
535800,1889
557230,11482
47652,1563
47652,1668
47652,238
233414,14116
17919,9126
311712,1849
311712,9278
311712,9932
15100,125
72024,2368
72024,2374
11588,802
73432,7530
474404,10450
474404,2136
474404,3854
474404,7312
474404,7710
474404,772
474404,8738
30882,125
30882,5133
30882,10370
30882,11016
30882,11964
30882,13380
30882,138
30882,15658
30882,2153
30882,2706
83658,1
83658,10064
83658,10146
83658,10728
83658,10894
83658,11356
83658,1142
83658,11958
83658,1223
83658,1410
106370,3062
154560,804
21773,10102
21773,10108
21773,10370
21773,10382
21773,10432
21773,10604
21773,10726
21773,1078
21773,10900
21773,11168
63686,10878
63686,1887
63686,1485
39214,10106
39214,10468
39214,10554
39214,10900
39214,11504
39214,11890
39214,11960
39214,11978
39214,12312
39214,1264
74351,6535
71899,2471
71899,3146
71899,3220
140160,5375
249452,104
129882,1051
129882,2750
129882,2991
129882,4758
129882,6241
129882,6712
129882,7518
129882,9060
675524,15120
0be7b14a-6468-483a-ada9-30ddb0d02dea,15432
84386,5756
483638,48
238664,3564
238664,6706
238664,81
21a8de5f-dd6a-41e5-a358-3e60206d7886,10158
360644,11322
360644,251
360644,306
360644,340
360644,4108
360644,7990
360644,9716
95162,2210
33888,2775
82576,1831
82576,2782
82576,3026
82576,3977
82576,4086
82576,4716
82576,6481
82576,6839
82576,6990
82576,7782
382f5aae-ba08-4231-bd9e-4ea398d5fd54,522
270838,11890
277542,14178
668548,3259
149538,7121
149538,7745
44009,12528
44009,3252
44009,6569
44009,8074
44009,8748
573496,13624
308078,11948
308078,12582
308078,304
308078,340
45298,3977
45298,6477
460254,114
460254,2589
460254,292
460254,3066
460254,389
460254,410
460254,551
460254,9836
110936,13222
70419,1912
20253,10218
20253,10370
20253,10380
20253,10766
20253,12002
20253,12074
20253,12312
20253,1241
20253,12816
20253,13624
101362,9132
116706,393
8822,3824
8822,6318
28741,10202
79603,1964
79603,2605
165486,6697
217874,10274
217874,11342
217874,1764
217874,1827
217874,1941
217874,2204
217874,2630
217874,2662
217874,2945
217874,6481
29717,48
150874,418
74155,7014
126842,80
367110,14906
27890,14480
31922,14666
137982,10184
137982,10836
137982,14154
137982,1576
137982,161
137982,3378
137982,3896
137982,4191
137982,48
137982,515
142214,1
22919,2042
22919,2450
22919,6303
22919,6577
22919,81
22919,93
22919,99
53593,6657
221504,48
221504,7298
24526,3949
448312,6746
448312,802
448312,11412
448312,12912
448312,15106
448312,1701
448312,217
448312,3995
21994,14390
21994,497
21994,14960
21994,7686
21994,4191
21994,12458
21994,1151
21994,81
21994,917
21994,181
225722,10108
225722,2206
225722,3896
225722,8036
225722,9742
84207,7500
83880,1405
83880,6960
319446,1980
319446,14868
319446,10686
319446,12100
319446,2589
319446,2775
319446,3211
319446,59
319446,7340
319446,738
74343,4088
686248,4131
686248,7500
38305,8520
38047,1722
38047,232
38047,2782
38047,982
220822,6684
73068,6917
221772,3026
221772,3832
97460,6336
400878,8446
400878,9506
74244,10068
74244,10142
74244,10144
74244,10176
74244,10508
74244,10726
74244,10750
74244,10878
74244,1091
74244,10982
232702,2605
232702,2728
232702,282
232702,2832
232702,3184
232702,3218
232702,346
232702,3824
232702,410
232702,486
87552,1703
420082,10878
75710,3965
423910,10766
444858,378
94732,185
94732,7595
357186,10274
357186,10338
357186,10720
357186,10910
357186,11166
357186,1139
357186,11612
357186,11734
357186,12010
357186,12274
198920,10176
198920,1307
198920,183
198920,2116
198920,229
198920,2448
198920,316
198920,340
198920,4103
198920,5987
342954,10328
342954,11274
342954,6000
94246,976
211824,8074
84447,3910
84447,6952
84447,7675
125984,4097
125984,4097
125984,4097
447050,11276
90402,11410
90402,7150
173852,5790
73515,48
80831,3362
80831,6879
22668,3095
16741,225
16741,3180
16741,3414
16741,5002
82208,3180
662756,ac2b577c-3637-e8c4-80e5-565dff5b53a5
662756,1c81c5ee-87e6-a596-ca4c-56096434f61d
662756,522
662756,6481
662756,5144
662756,12664
662756,760
662756,15622
662756,104
662756,10750
547544,6350
33780,3116
33780,3937
398410,2911
398410,2988
260672,13608
260672,14412
260672,2902
260672,4191
234674,10108
234674,10218
234674,1241
234674,214
234674,3180
234674,9802
301948,1445
492430,1136
492430,13746
492430,1958
492430,2166
492430,231
492430,2988
492430,7058
24472,12788
24472,4426
24472,7782
370960,12718
127152,7784
127152,7789
127152,7832
127152,805
127152,8272
127152,8280
127152,8328
127152,8436
127152,8438
127152,9022
500106,10876
500106,14662
138502,3259
138502,5426
138502,8436
273064,13724
91088,14882
97220,161
97220,237
167540,1867
71123,2589
147662,15004
21473,7832
21473,1355
47641,6482
172684,12372
71177,6756
232932,1182
232932,3937
232932,50
232932,7684
217864,11166
217864,10898
217864,11322
217864,11890
217864,1350
217864,14116
217864,14150
217864,3003
217864,6714
217864,7573
78615,1927
78615,3688
78615,48
221800,1127
221800,11606
221800,12000
221800,7707
424,131
270178,6504
270178,6715
270178,6764
270178,6802
270178,7058
270178,7782
270178,88
270178,8890
270178,9124
270178,979
6401,1336
6401,2322
6401,2504
3167,10200
3167,1537
3167,1647
3167,1737
3167,2602
3167,2718
3167,5987
3167,6010
3167,6865
3167,7264
139246,6500
12930,6481
16314,7844
324132,6500
736568,3147
115934,8900
15718,6849
453038,4006
164766,6865
60928,104
940b6a4f-6dcb-46d6-8726-ca1143b9e082,3127
400410,12836
292614,4072
14172,10042
14172,1021
14172,10334
14172,225
14172,2728
14172,3147
14172,3672
14172,3880
14172,3973
14172,48
418084,10274
418084,8214
65943,14214
44509,386
44509,476
44509,9390
44509,1187
44509,2531
86456,1
86456,10218
86456,10410
86456,10620
86456,10726
86456,10750
86456,11016
86456,11834
86456,11878
86456,12074
61636,15374
81999,522
81999,418
81999,486
81999,1225
564888,2086
89014,2007
89014,3343
298420,12100
349012,11954
349012,14136
349012,15062
349012,3686
349012,7312
41235,1059
41235,14250
41235,301
41235,9748
143536,1483
99424,2114
99424,4758
99424,7069
314006,5132
625454,14160
625454,14622
625454,1858
625454,3343
625454,501
625454,7245
57560,1912
480018,10686
480018,11954
480018,14240
480018,3977
480018,4108
139110,9212
134912,3348
134912,7530
440984,7686
69428,10274
69428,10700
69428,13612
69428,3177
69428,48
69428,6714
69428,9044
69428,9136
69428,9212
69428,9838
412616,1037
412616,10912
412616,226
412616,2403
412616,3975
412616,4096
412616,6853
412616,755
412616,7789
412616,7865
84748,6863
84748,10050
84748,10158
84748,10328
84748,10726
84748,11140
84748,114
84748,12100
84748,12920
84748,1320
42212,11890
42212,319
42212,48
238572,1867
40283,1758
40283,1947
40283,1958
40283,200
40283,272
40283,2721
40283,2757
40283,3151
40283,4058
40283,4092
91282,1
91282,11664
91282,12046
91282,4439
91282,515
91282,6347
91282,9170
24435,149
24435,3938
24435,799
24435,939
11505,12848
11505,2762
445204,13570
445204,5535
79479,2316
70035,1756
45771,1674
45771,421
412068,13538
412068,2070
49670,88d50ac0-c0de-00b9-e70a-571650925965
49670,10090
49670,2991
49670,10064
49670,131
49670,1928
49670,2086
49670,2715
49670,770
49670,7717
55931,10142
55931,104
55931,7801
677854,3067
142710,2832
142710,7856
18431,2911
16589,10006
16589,10168
16589,10176
16589,10178
16589,10338
16589,10834
16589,10910
16589,11090
16589,11108
16589,11112
47490,630
4429,1151
4429,14524
4429,14712
134498,11322
5086,1182
5086,1470
5086,6000
5086,9390
5086,9588
42335,253
42335,2605
42335,3378
118586,12368
118586,519
118586,7710
585722,2065
116336,9138
394374,15554
394374,13324
394374,2865
394374,2992
394374,3686
394374,4088
152938,7190
238068,10214
238068,14716
238068,2782
238068,3824
238068,3829
238068,6000
238068,6318
238068,6847
238068,7312
238068,9716
266686,6318
283320,10726
283320,ce6015a2-ab21-6a19-9788-56c77078fb3c
283320,6756
283320,10108
283320,10274
283320,10304
283320,10498
283320,10900
283320,11016
283320,11496
22893,104
22893,11446
22893,1182
22893,1223
22893,12758
22893,1374
22893,14284
22893,14324
22893,149
22893,61bfe51d-5433-dbc9-628e-5602f26d67d5
259550,10358
76983,7258
76983,7424
22487,14830
22487,13222
22487,10720
22487,11314
22487,12846
22487,12908
22487,14174
22487,14324
22487,14486
22487,14634
86080,1070
86080,10766
86080,11140
86080,1127
86080,11616
86080,11990
86080,13106
86080,14280
86080,1510
86080,177
93964,7789
42011,1305
42011,13624
42011,15032
42011,2969
42011,6556
42011,8430
132228,10436
132228,10554
132228,10878
132228,11036
132228,11482
132228,11676
132228,12664
132228,12742
132228,12972
132228,182
126882,11242
126882,13346
126882,1425
126882,1948
126882,2507
126882,2969
126882,3144
126882,320
126882,421
126882,648
127192,9424
347400,1
347400,10940
347400,11024
347400,11142
347400,11288
347400,11948
347400,12380
347400,12528
347400,1627
347400,3854
5088,114
34341,2865
4390,6684
180356,10498
180356,2397
180356,2782
180356,6888
180356,7783
58406,12002
42338,3378
334720,12858
393560,14584
393560,2630
393560,2634
393560,2734
294218,10062
294218,10218
294218,11140
294218,1380
294218,158
294218,2007
294218,253
294218,2707
294218,2740
294218,3829
48574,251
72244,2922
345036,5535
381560,12146
74086,6116
486434,10180
486434,10438
486434,11676
486434,12902
486434,13530
486434,3686
486434,392
486434,3922
486434,6026
486434,9390
275494,10750
100990,14852
100990,9230
100990,6755
100990,14390
272602,2211
272602,3829
272602,3977
171046,11982
124984,6604
300040,15772
300040,6219
300040,12902
300040,7595
300040,7710
44401,154
56688,650
56688,493
56688,6572
5311,1735
5311,1958
5311,2734
5311,3686
5311,3965
5311,3971
5311,7530
5311,7686
5311,863
80901,7673
356836,12586
54075,166
54075,2265
15714,125
15714,5133
15714,7530
70173,10574
70173,11628
70173,14264
70173,14926
70173,1722
70173,1735
70173,2139
70173,2919
70173,7913
359318,3612
151038,48
186574,10172
170846,1980
170846,3202
170846,8272
49234,423
208302,587
185654,2919
160592,6937
89494,7762
999,10380
146118,6846
46587,1182
46587,13724
46587,14184
46587,2116
46587,2845
46587,3251
46587,4088
46587,7058
46587,7782
46587,81
64286,5678
68457,6511
68457,6944
629800,6764
9323,14998
80290,104
80290,2007
80290,2153
80290,2730
80290,48
80290,7745
743840,1151
743840,217
743840,2862
268226,1403
711044,8312
711044,3199
711044,7134
711044,6471
711044,310
711044,685
277400,10112
277400,10246
277400,10766
277400,11866
277400,11892
277400,1576
277400,1961
277400,231
277400,250
277400,253
37342,8512
379122,9150
316442,7340
36058,11322
36058,14122
36058,3416
3081,10334
3081,12096
3081,1254
71336,2728
71336,6954
632934,14902
70920,15192
70920,396
70920,7910
70920,11204
70920,11478
70920,6399
70920,10414
70920,6635
70920,10136
70920,12500
325704,5116
325704,1775
325704,758
325704,1247
325704,12666
325704,2433
50964,13096
50964,6604
470852,2139
68770,10134
68770,10138
68770,208
68770,2797
68770,3348
68770,3367
68770,34
68770,3910
68770,6483
68770,7115
49129,14134
33048,435
33048,3147
71745,1320
71745,48
524586,10894
524586,14228
524586,14500
524586,14716
524586,270
524586,2845
524586,3095
524586,3135
524586,3352
524586,3977
250732,1136
250732,6318
502050,6888
587930,8286
43672,14412
62125,2630
62125,3824
62125,8268
148080,10084
148080,1461
148080,4079
148080,7801
148080,9076
148080,983
312070,3191
312070,7910
73880,10180
73880,10766
73880,12274
73880,12742
73880,200
73880,2750
73880,3257
73880,3870
73880,468
73880,6492
269936,12670
77148,1758
77148,2831
77148,2941
77148,3378
77148,3899
77148,4104
77148,5639
77148,6303
77148,6644
77148,68
78311,6802
675314,10874
504350,10450
504350,10720
504350,10894
504350,12096
504350,12508
504350,12920
504350,13570
504350,13724
504350,3202
504350,7573
34761,1182
103866,10726
346736,12190
69318,48
98248,8512
88902,10108
88902,10206
88902,2325
88902,2938
88902,770
22750,13612
22750,38
456030,1879
81643,6954
51281,7896
54583,10028
54583,11764
54583,11822
54583,397
54583,485
130324,6316
63764,2116
63764,6318
63764,9136
47927,3254
47927,7784
246084,252
285122,492
285122,648
285122,650
285122,7058
137384,1947
137384,3271
137384,7310
33978,48
341134,8900
382752,12576
382752,13068
382752,13334
382752,13724
382752,14084
382752,14150
382752,14360
382752,35
382752,6481
382752,7782
64711,10172
64711,104
64711,1060
64711,11034
64711,11166
64711,11890
64711,1232
64711,12726
64711,12814
64711,131
370638,2954
185032,2782
103524,804
6269,3829
790,10382
790,10436
790,10450
790,11110
790,11676
790,11854
790,12008
790,12046
790,12878
790,13062
48124,99
343080,12868
48938,1980
48938,15204
48938,1709
48938,1065
48938,2166
48938,2210
48938,2589
48938,3313
48938,3901
48938,499
215782,11424
215782,12848
215782,13538
367780,182
367780,8446
542808,4191
37227,10458
37227,11140
37227,12416
37227,12788
37227,13528
37227,13762
37227,14860
37227,14994
37227,15106
37227,15114
10724,114
10724,2204
10724,2630
10724,2762
10724,2832
10724,2839
10724,2845
10724,2865
10724,3343
10724,3469
13172,31
516578,11674
516578,1542
84063,1376
84063,1386
84063,2825
84063,3367
317218,15034
317218,383
317218,7093
260684,10214
260684,10942
260684,11296
260684,11322
260684,11496
260684,11898
260684,11948
260684,12100
260684,124
260684,13434
182628,393
182628,7500
182628,8986
333860,669
613858,14616
178568,377
398398,11766
20134,1060
1603,531
153818,6764
153818,6838
153818,9796
153818,1760
315562,10632
315562,2051
315562,6719
315562,8194
79090,1735
79090,244
76072,10138
76072,2579
76072,3247
76072,3348
76072,4131
76072,6602
76072,6755
76072,7873
94472,aead7b92-3fb4-9bbe-ee46-578791928317
94472,1867
94472,b61d4bb4-4137-c9cc-7862-564f6fa81b1e
94472,300
94472,1127
94472,10498
94472,ce6015a2-ab21-6a19-9788-56c77078fb3c
94472,14384
94472,10334
94472,10372
187478,651
83694,7745
70637,11000
70637,12100
70637,1224
70637,13468
70637,13612
70637,13716
70637,1410
70637,1937
70637,2782
70637,2813
128218,1374
128218,1470
128218,1576
128218,1684
128218,2007
128218,206
128218,236
128218,246
128218,2919
128218,2945
9307,187
9307,6374
469078,12350
469078,3126
469078,3901
469078,1203
52762,1148
52762,12988
52762,397
52762,888
452230,13184
452230,3456
99986,8632
116044,1182
96320,8272
308402,10766
308402,11140
308402,11954
308402,1607
308402,1961
308402,3115
308402,3845
308402,6481
308402,755
308402,9556
451794,11412
451794,14094
451794,2825
451794,6318
451794,7686
451794,8986
451794,9588
445116,131
445116,14172
626282,14866
626282,3824
626282,971
380926,10112
380926,10898
380926,11644
380926,11890
380926,12960
380926,13176
380926,14094
380926,14116
380926,14212
380926,14264
421156,11818
631316,a56c8741-10d1-4a15-86b5-77965190ea2f
631316,1e39c846-406a-7e87-885c-57ab4db20fb0
214640,1357
214640,9836
214640,8224
214640,11832
214640,2740
214640,2762
214640,2825
214640,7530
214640,8562
41733,2988
90796,2065
90796,378
90796,388
90796,6997
90796,7
90796,7500
250584,6837
83563,2051
3526,149
3526,1758
3526,1958
3526,2574
3526,48
3526,6318
3526,6714
1654,2374
1654,11878
1654,12758
1654,12840
1654,13068
1654,13702
1654,14852
1654,6302
1654,7116
58914,8514
82726,7588
23401,3144
407454,11090
407454,9582
407454,9996
407454,15192
407454,749
407454,827
407454,3367
407454,6756
407454,6755
407454,15242
48218,11504
48218,1859
48218,7245
48218,9602
49643,146
49643,2166
49643,545
49643,7865
49643,8098
18935,3008
629728,14390
629728,393
629728,1d3ef3a9-398b-6c35-82b5-559d3e13445b
629728,15314
629728,15432
629728,4191
147726,2267
147726,2444
147726,3184
147726,407
147726,4439
147726,6309
147726,746
167906,7776
76866,6803
324962,10140
324962,10180
324962,10830
324962,11528
324962,1576
324962,3456
324962,6738
324962,7136
324962,7340
194382,12100
243144,10830
243144,10878
243144,10898
243144,1737
243144,2388
243144,246
243144,2684
243144,2734
243144,2823
243144,2832
209842,113
744149,4072
744149,7303
46845,10050
46845,10108
46845,10158
46845,10450
46845,10588
46845,1060
46845,10728
46845,10766
46845,10882
46845,11424
274476,10436
274476,8432
93240,2007
300742,10510
300742,10574
300742,10952
300742,11274
300742,11766
300742,12114
300742,124
300742,2139
300742,393
300742,712
26318,2696
26318,468
26318,620
26318,7115
26318,7875
26318,8442
293016,2374
84097,7
84097,7150
38778,1320
38778,1550
38778,3125
38778,3125
263598,8512
263598,9942
61403,166
579380,7686
14066,12584
14066,6314
14066,6319
14066,7707
14066,7724
14066,813
14066,813
271636,1091
271636,12716
271636,14412
271636,1944
271636,231
271636,3153
271636,346
271636,3565
271636,426
271636,6026
118778,11692
118778,1182
118778,12008
118778,12920
118778,14272
118778,14402
118778,2116
118778,2862
118778,319
118778,4056
82637,7340
70860,6937
141660,282
6490,3202
6490,4108
6490,6802
101958,371
101958,6847
60901,48
331874,13416
331874,6888
331874,8512
331874,9588
128494,3362
14283,149
14283,1723
14283,2873
4391,12666
4391,6602
61898,10450
61898,149
61898,6742
69810,6318
83625,8036
71977,2166
30992,1
20226,10236
20226,6779
20226,7776
20226,8446
20226,9582
172994,10362
172994,1060
172994,10830
172994,1270
172994,2007
172994,3393
172994,3650
172994,3922
172994,468
172994,48
401526,9690
674888,3997
674888,1241
674888,5eaab288-423f-73ca-3e4c-56bdefdd1e90
674888,8036
674888,2997
674888,14256
674888,14480
674888,3003
674888,208
674888,12100
207706,4191
492384,10112
492384,10126
492384,12002
492384,12196
492384,13468
492384,14150
492384,14324
492384,177
492384,208
492384,480
135576,4758
8953,208
73817,497
73817,447
73817,10058
73817,7974
80713,1958
80713,320
80713,6541
80713,951
79308,4086
276640,2115
276640,6755
276640,1386
276640,2783
276640,5135
276640,94
276640,13536
276640,93
276640,15108
276640,9556
157830,9342
68460,5756
215050,10106
215050,9070
62367,14988
281288,9212
281288,935
281288,10180
281288,10410
281288,10982
281288,11960
281288,12176
281288,13416
281288,1380
281288,14148
280824,12512
587932,14788
722074,13176
722074,7134
722074,522
722074,10458
79098,6931
120082,11766
120082,11948
120082,11954
120082,12122
120082,13686
120082,14094
120082,14178
120082,15030
120082,15114
120082,15332
194200,6778
194200,5535
194200,9398
201790,6831
6656,3321
28298,3450
282866,1539
282866,11862
282866,1103
282866,1146
282866,1179
282866,185
282866,2051
282866,2504
282866,2553
282866,2775
417478,1fe81f92-adb0-818e-fd6e-574ee8ca24aa
417478,1fe81f92-adb0-818e-fd6e-574ee8ca24aa
502180,6755
121808,1060
121808,1470
121808,2605
121808,2845
121808,2997
121808,3003
121808,3202
121808,3610
121808,3970
121808,3990
417210,11504
417210,12376
417210,12528
417210,1937
417210,8562
417210,9802
413684,3147
6efdee79-ecec-4579-9481-92ada2cdb8bf,236
6efdee79-ecec-4579-9481-92ada2cdb8bf,7873
6efdee79-ecec-4579-9481-92ada2cdb8bf,8214
6efdee79-ecec-4579-9481-92ada2cdb8bf,7866
82095,48
16356,2138
16356,2876
16356,2945
16356,3348
40688,9932
40688,12504
40688,14316
40688,13390
40688,10106
40688,12902
40688,389
40688,410
40688,7108
40688,8580
608410,11728
608410,125
608410,1518
608410,217
608410,3348
608410,48
608410,6646
608410,6755
608410,7873
608410,8476
258920,7595
13153,9732
14619,6000
13637,1
13637,3824
13637,4
13637,672
13637,7115
13637,9230
279446,10916
279446,3599
279446,3851
279446,7074
31222,3053
31222,4956
10903,1424
10903,6880
10903,6962
10903,9230
304450,48
304450,9628
553716,11688
77669,10180
77669,10510
77669,1135
77669,2135
77669,932
391382,231
391382,35
391382,3995
391382,6937
54017,8562
45860,12810
38080,340
285864,1475
285864,2065
285864,4108
285864,7694
445402,10498
445402,1342
445402,13894
445402,2969
445402,551
445402,6423
445402,6497
445402,6859
445402,6944
445402,8200
103074,10248
150932,2409
66746,1182
111116,10168
111116,10322
111116,3252
111116,6477
111116,7897
139318,3254
139318,48
139318,598
263868,11078
26472,10216
26472,104
26472,1099
26472,2239
26472,3564
26472,519
26472,6937
86246,2740
86246,2988
86246,3832
86246,6417
41680,3918
475340,11262
475340,340
36947,3348
68830,48
2075,499
85128,11738
16883,130
16883,131
16883,15106
16883,1573
16883,1760
16883,1875
